order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date,year_purchase,month_purchase,month_name_purchase,date_purchase,customer_unique_id,customer_zip_code_prefix,customer_city,customer_state,payment_value,review_score
90c24f936c66006ed735e7b7b313ee92,cc8c765e7060420ae9af09c8432f2a45,delivered,2017-11-28 10:30:12,2017-11-29 02:22:49,2017-11-30 14:23:08,2017-12-04 19:17:48,2017-12-12,2017,11,November,2017-11-28,a91813199cdc5b15d7b5267ddef9e543,4146,sao paulo,SP,28.62,5.0
c3e4094adfa71210e702f8e3f90b5569,befb9c2cbe0ffcea1a14e6be4f71cc9c,delivered,2017-12-12 19:45:01,2017-12-12 19:55:26,2017-12-22 23:39:02,2018-01-03 16:19:40,2018-01-09,2017,12,December,2017-12-12,8d21edcc71e72f7f25167cc5276b7559,25268,duque de caxias,RJ,210.68,3.0
e2d9b6b72021d68424666cb969d6f56a,f6c40b585027ffb1dbd8daf868c5d358,delivered,2017-05-29 10:15:53,2017-05-29 10:25:13,2017-05-30 16:02:05,2017-06-06 15:40:10,2017-06-19,2017,5,May,2017-05-29,070083744069f19ac8b6c89e464ae411,3689,sao paulo,SP,82.73,4.0
4473b8fa106822f223b714af3157b92b,1b23fc2a8153a87a2fdd885c0a7de1c7,delivered,2017-05-06 14:09:29,2017-05-06 14:22:19,2017-05-09 15:22:01,2017-05-11 21:37:28,2017-05-31,2017,5,May,2017-05-06,b1f98bcf9ce41585ead4c40a01f649f2,13419,piracicaba,SP,254.42,4.0
a93bb13e55f292aa026428dd42bd1565,c300b72ded887db4868c8df1a1923ffe,delivered,2017-02-07 13:37:43,2017-02-07 13:50:14,2017-02-17 07:12:02,2017-02-23 15:39:19,2017-03-21,2017,2,February,2017-02-07,c44039a1e24cb3544e9b1f24e6eb3337,22030,rio de janeiro,RJ,184.38,3.0
49bce2844ff52cac06a8478eb58e7159,066a5866635b2ff28b793b05fa7a42cb,delivered,2017-03-25 21:39:50,2017-03-25 21:50:28,2017-03-27 16:26:41,2017-04-03 16:23:47,2017-04-18,2017,3,March,2017-03-25,8314fde2596597b1e3025d26ee38a763,27915,macae,RJ,510.69,5.0
69dea4ea9a898ecbe8c6af9360483b82,bf03b39f051dd7022a71fd400f424af9,delivered,2017-10-11 22:00:01,2017-10-12 03:00:16,2017-10-21 10:13:52,2017-10-30 20:00:10,2017-11-01,2017,10,October,2017-10-11,5db4882d130b4ba65cdeb67bb06a4616,21341,rio de janeiro,RJ,242.37,4.0
8f055c77c73f1b08a6c9f588657ab8c1,cb7614b09119d33b59af1b776bd653c1,delivered,2017-07-30 23:59:44,2017-08-02 02:34:05,2017-08-03 17:27:40,2017-08-04 19:02:44,2017-08-11,2017,7,July,2017-07-30,d544cec5f11fd844563cc17dd3509ab8,5843,sao paulo,SP,33.77,5.0
4fa07e91d7b4f8b191e3a6ab40f14f54,6d9754a16df71866ee34b146153ec9a2,delivered,2017-01-31 15:41:21,2017-01-31 15:55:14,2017-01-31 16:57:41,2017-03-13 11:53:01,2017-03-01,2017,1,January,2017-01-31,bf47fe81fa046641c00c85d63df7ce58,9560,sao caetano do sul,SP,79.62,1.0
21c3341507027110a7485509b9fb63a4,5166ee187c5b2e4a0c97532601a02d93,delivered,2017-09-27 19:27:54,2017-09-27 19:49:24,2017-09-29 19:56:58,2017-10-04 00:12:53,2017-10-13,2017,9,September,2017-09-27,9759a3498b159196d5c695ab1f8ac82b,12236,sao jose dos campos,SP,28.41,5.0
88ed70c8a41eb5445e5221d691d08a7c,f84b8ca5e0b8b85269d8562fe77dd3b2,delivered,2017-10-18 21:56:13,2017-10-18 23:28:27,2017-10-23 19:43:40,2017-11-08 21:43:49,2017-11-09,2017,10,October,2017-10-18,7e3956bf09cbea581456ded20cf4dc6f,72460,brasilia,DF,346.86,4.0
20ddbb26c9b5f5acad69796272489c0a,890c32556be4937da98d2f7a73452c6a,delivered,2017-12-31 09:39:58,2018-01-01 09:34:29,2018-01-03 19:52:25,2018-01-15 16:51:51,2018-01-26,2017,12,December,2017-12-31,fd900b490aa7416cdec68bc136bc3334,9320,maua,SP,604.5,5.0
d347f2967d904f9f8657e9919366545c,ab137d0918a8adea90199041e26029f2,delivered,2017-11-04 16:55:38,2017-11-07 07:30:50,2017-11-07 23:59:34,2017-11-20 17:42:04,2017-11-30,2017,11,November,2017-11-04,5278be4edc434fcbd9c86f8574bae5d7,26551,mesquita,RJ,34.0,1.0
af48a5477e351edfe43fbff2fe9dacff,bc36ecb96b70fc069c568bdc3a4c0307,delivered,2017-09-08 23:28:38,2017-09-08 23:50:14,2017-09-11 22:09:58,2017-09-22 21:33:57,2017-10-02,2017,9,September,2017-09-08,ac4dec1a2646006d63303bad83de6bfb,22790,rio de janeiro,RJ,90.98,5.0
496fbba28bbf72d2b8a2a55cb32b1935,c536c3bb5db2d9e82e22d8bd7a6dfe7b,delivered,2017-10-03 20:26:26,2017-10-03 20:50:07,2017-10-09 18:35:15,2017-10-17 19:49:57,2017-11-03,2017,10,October,2017-10-03,85ca9f908c6338d295d8ad0668425994,95032,caxias do sul,RS,75.07,4.0
dcbc872c5cda84c5d6373c44570b4889,04d8d0c6bd78f05603c4f61c2b70447f,delivered,2017-10-18 09:01:31,2017-10-18 09:14:18,2017-10-18 14:40:23,2017-10-23 21:29:00,2017-11-06,2017,10,October,2017-10-18,0d101ae1b3ccfe6fc57eeba09746ecd7,38051,uberaba,MG,52.38,5.0
7d111bfefec4ae36c7554a594fea3afa,ccb2e5b49e285395e26a9027a193b609,delivered,2017-12-08 00:08:23,2017-12-12 03:57:27,2017-12-14 22:35:05,2017-12-15 21:43:03,2017-12-27,2017,12,December,2017-12-08,17c8fe0eb118ab6058e2991a418b72e9,13330,indaiatuba,SP,106.95,5.0
6dcdbb1cc784cdf5844882a1f99e8d59,b83afb5eb04c3e8bcd0fb3f903f02ec0,delivered,2017-09-27 16:55:41,2017-09-27 17:14:16,2017-10-02 20:22:47,2017-10-11 20:48:50,2017-10-31,2017,9,September,2017-09-27,bff4f9bb1e3210cbd8526dffbd87dc58,56000,salgueiro,PE,296.86,5.0
8acd3c67960fe58a4eeed4d38cb3d578,f478c41eaf614ede7ac0fcf64a043e58,delivered,2017-12-01 09:43:01,2017-12-01 11:31:37,2017-12-05 01:53:32,2017-12-26 23:59:41,2018-01-02,2017,12,December,2017-12-01,a2c15de05ef380b5a7eaf915898926db,20241,rio de janeiro,RJ,105.28,3.0
c4d20fe1dfc53b381d64e96abf1a1bea,101b3c2f6da57c42f272322f0fa427ea,delivered,2017-10-21 17:59:18,2017-10-21 18:14:14,2017-10-24 17:49:54,2017-11-03 20:07:48,2017-11-23,2017,10,October,2017-10-21,b45f595c47442b39c8dd752236d9bfcc,96745,charqueadas,RS,118.47,4.0
2a3d1cc4337b1cc9157560f6b1ca5802,73c69c8a9d541d145648ae9cffc3aa2e,delivered,2017-01-25 17:52:31,2017-01-27 21:31:57,2017-02-02 13:07:55,2017-02-10 08:43:49,2017-03-16,2017,1,January,2017-01-25,e7fde3366ddfd6dd15e59e5676f33100,97700,santiago,RS,41.7,5.0
3c113bd44b17824938911bd89a2df4f7,3426a97512a410ca4147a90fe4ceca55,delivered,2017-10-13 10:57:04,2017-10-13 11:14:22,2017-10-18 13:04:06,2017-10-25 18:53:58,2017-11-09,2017,10,October,2017-10-13,dcde89a9524d45277ebc65cb431a3d18,35931,joao monlevade,MG,147.35,5.0
b1ce4c5e6ca283609965c55ad9583d45,fc5e431acfefa67d9c63b5e2df979c17,delivered,2017-11-10 08:56:52,2017-11-10 09:07:07,2017-11-10 21:33:13,2017-11-20 18:53:03,2017-12-08,2017,11,November,2017-11-10,61ec2b707b8666866dcf94dcd5f1c9d7,89340,itaiopolis,SC,162.22,5.0
f25e32d51127cbef9f269ecae2c83573,9db4ccd0f8b1b542f5b7069d6bbf27e5,delivered,2017-08-21 13:40:40,2017-08-22 04:16:11,2017-08-23 13:39:58,2017-08-24 17:34:10,2017-09-04,2017,8,August,2017-08-21,96ce84a0928a2c30822e103a8f4ac5db,4140,sao paulo,SP,70.72,1.0
6ae2e8b8fac02522481d2a2f4ca4412c,9d492dbb767938d56a38926aa1bfa5ab,delivered,2017-11-30 22:27:48,2017-12-01 10:31:49,2017-12-04 18:03:49,2017-12-19 20:54:30,2017-12-28,2017,11,November,2017-11-30,3507976901b95300f52700266f07a269,18105,sorocaba,SP,433.43,4.0
3be070ae2edd92621c933c5341674b4e,9f7a3eae3a5b96c05358e8308e4db1b0,delivered,2017-11-24 04:14:51,2017-11-24 04:28:35,2017-12-02 00:29:07,2017-12-28 14:05:02,2017-12-27,2017,11,November,2017-11-24,df6449754e3b70e4662f400c7ff8723e,65510,mata roma,MA,191.07,4.0
e0f96cc1ba052fe2de161845c9f24ab0,b5224a10c14a03345a76d65f3c88da7b,delivered,2017-05-01 17:38:41,2017-05-03 11:42:51,2017-05-03 16:07:14,2017-05-24 10:49:53,2017-05-25,2017,5,May,2017-05-01,f1a325803dd4c341c5a946ac84c71973,13185,hortolandia,SP,148.33,3.0
fef9630717f341d93127dbf1d27650c9,f3ae118e5eb686a675b68f49b722cc79,delivered,2017-08-24 13:16:44,2017-08-24 13:25:21,2017-08-25 15:37:33,2017-08-28 20:49:07,2017-09-06,2017,8,August,2017-08-24,a9de4efb940367eb09af3c9a4f184a76,3333,sao paulo,SP,67.31,4.0
b06bc7a576465f0015213ab5ab899ef8,e4ab019151433cd8630e3832c48602e5,delivered,2017-10-31 23:01:54,2017-10-31 23:15:23,2017-11-09 21:38:51,2017-11-14 23:09:09,2017-12-05,2017,10,October,2017-10-31,03b5396aea7c5b5c58ebf33e199b1a06,74810,goiania,GO,120.39,5.0
045b7b7bf230ace5044f87ad5de18dd0,e79f01cdfb606795e097bc5cd880ab90,delivered,2017-10-23 16:01:09,2017-10-23 16:14:31,2017-10-24 18:53:40,2017-10-27 22:07:45,2017-11-09,2017,10,October,2017-10-23,b01bc6013d6660f340be578a4b2343a2,18136,sao roque,SP,26.85,5.0
338d2237cff9d84c960705a68b88c638,e448981d531c5708df0b2dd15692d246,delivered,2017-08-10 10:14:39,2017-08-10 11:25:14,2017-08-10 19:37:46,2017-09-19 13:35:46,2017-09-11,2017,8,August,2017-08-10,770c6c524fc389b4cab878d19703745d,74635,goiania,GO,476.97,5.0
a1c5b8eba637b48817627f4713aa7ec6,3868c59da4413ad3992665dd89cc56f6,delivered,2017-11-29 11:20:40,2017-11-29 11:37:50,2017-12-04 22:14:09,2017-12-08 00:38:49,2017-12-21,2017,11,November,2017-11-29,0f7bfc0d0d65e0925fed86b2049b65ae,23010,rio de janeiro,RJ,105.38,5.0
9547786c84d40d35e99e684fdb1fe97b,2d03db889b90c84079a021f7997fc757,delivered,2017-09-14 09:47:20,2017-09-14 10:03:59,2017-09-14 21:34:37,2017-09-26 18:43:04,2017-10-05,2017,9,September,2017-09-14,2e7c329f8e7bb948ebfb4b9b004ec150,89252,jaragua do sul,SC,88.26,4.0
4574345c7d99730212061b6152f81928,e1f76c1aaa186dae7a044dcbc8a14e7a,delivered,2017-09-12 15:29:33,2017-09-12 15:44:19,2017-09-15 14:05:17,2017-09-22 17:39:56,2017-10-03,2017,9,September,2017-09-12,9e5284ac854802751a60f20a92504f7b,13472,americana,SP,987.8,1.0
67df7d7a6bf05ffafc79fa2a771f9f6f,8a31acd6bdd796b96b5cde8325da7c41,delivered,2017-09-26 19:16:04,2017-09-26 19:46:10,2017-09-28 18:52:34,2017-10-03 22:19:56,2017-10-18,2017,9,September,2017-09-26,f2a95ab393e5d69129c55b8fa2def8ea,22611,rio de janeiro,RJ,114.44,5.0
33761272008199bba1bb9a298bc8941b,fc05d47a498e95d77cbbf3d2e0f52e96,delivered,2017-12-11 21:56:35,2017-12-13 02:49:45,2017-12-13 19:58:05,2017-12-26 21:52:13,2017-12-28,2017,12,December,2017-12-11,9ffb8f12e6be113bf2d5ce8c05d48289,3917,sao paulo,SP,96.8,5.0
b9f4e13f3e9c4a4d2440822966a25866,7dfc9da5b9e6a4d65dd24d91d69db07e,delivered,2017-10-19 13:02:43,2017-10-19 13:21:30,2017-10-25 21:07:34,2017-10-31 21:37:57,2017-11-08,2017,10,October,2017-10-19,431debbd5445ab45a77831794aa26891,29203,guarapari,ES,70.04,1.0
3474c37ad7067402582a2852a08015f7,85bb769857d427c1ff461c9ae828c71b,delivered,2017-09-09 11:40:50,2017-09-09 11:50:15,2017-09-11 22:04:09,2017-09-19 00:09:02,2017-09-28,2017,9,September,2017-09-09,821033b010006f04e18cccbb9e096330,26220,nova iguacu,RJ,669.3,5.0
41929ebe6ccc16768bbe9d5977c470b1,76fc04d3933d98cc61911a19a2b42651,delivered,2017-10-14 19:15:33,2017-10-17 04:09:34,2017-10-17 15:07:50,2017-10-27 18:47:39,2017-11-09,2017,10,October,2017-10-14,4112de7d8c398bd7c90cc4b3e9cfef39,11335,sao vicente,SP,55.0,4.0
86cd8ffe3eccc0207618a3187a294ea1,c21afced8495ad11eae409dca73ce140,delivered,2017-08-13 22:06:23,2017-08-13 22:23:54,2017-08-14 19:23:33,2017-08-17 19:15:32,2017-09-05,2017,8,August,2017-08-13,f4d0e76d8ffcfaac1e656e7ae4226e6d,38407,uberlandia,MG,44.0,5.0
afa55ffba5406e8d57a55d54dbc341dd,a48fa1f24d7f797f5c81c688f141a401,delivered,2017-07-01 15:11:07,2017-07-01 15:23:55,2017-07-04 09:43:20,2017-07-12 19:04:39,2017-07-27,2017,7,July,2017-07-01,d2e23ff3c5cfc8bb4f3a589735abdec7,21320,rio de janeiro,RJ,46.74,3.0
65cc3a9e78ce5bdfab69c2b1f98ab7aa,e1275b4bca1321a1d6fe6a7ca7d7f444,delivered,2017-06-05 13:09:46,2017-06-05 13:22:19,2017-06-08 16:36:35,2017-06-19 19:46:53,2017-07-04,2017,6,June,2017-06-05,c08b8ed7b875cb005a7a17765f4ffa40,22270,rio de janeiro,RJ,216.14,5.0
8cb3659728a1beea766bb63eaa1cd1f9,bb2c661d1ea302f88d64aa23ca35d269,delivered,2017-11-21 14:01:29,2017-11-21 14:10:32,2017-11-27 23:31:29,2017-12-19 22:49:15,2017-12-12,2017,11,November,2017-11-21,a6b57cbf3b29e6fcfb86cd50c2c77751,40450,salvador,BA,126.54,1.0
55e9283a19ea152d7047c8be0f5009e4,21f6903534863701705759b243730c58,delivered,2017-12-06 22:13:31,2017-12-06 22:32:57,2017-12-12 19:35:28,2017-12-27 23:21:31,2018-01-04,2017,12,December,2017-12-06,65bff96170373798d9587666f72e10c2,29147,cariacica,ES,39.59,4.0
29b5fb8fbe3ab424950e7dc90172f6d4,4a1937b48a2a0944416d7a287886b9c2,delivered,2017-12-19 09:06:37,2017-12-20 07:18:30,2017-12-22 17:34:53,2017-12-26 13:12:24,2018-01-17,2017,12,December,2017-12-19,2dd9c12a9c2c9479c7f263902a541ef4,3360,sao paulo,SP,761.95,5.0
c56ae3a36b8942fb185a2c02c46fba20,762de17a4530e0d81d11141138505c4a,delivered,2017-05-11 22:09:26,2017-05-11 22:22:35,2017-05-15 11:42:05,2017-05-19 11:21:20,2017-06-08,2017,5,May,2017-05-11,ea1911ed62148970629c4b0824f9061a,88309,itajai,SC,136.6,5.0
5c60201855c651a0c7a1709102d55942,cc27bf63205ccfdc2bd7bc007c8b775a,delivered,2017-11-19 20:13:45,2017-11-21 03:48:25,2017-11-22 23:48:49,2017-12-02 00:32:42,2017-12-18,2017,11,November,2017-11-19,09b574d99c2a1693f03cf6f049bb4979,48880,santaluz,BA,103.15,4.0
6eec08eba397611760a7ccd3cd4aa98b,c142fd8186cfdd8c1ef9957f24a419fe,delivered,2017-09-06 09:58:22,2017-09-07 10:34:36,2017-09-11 15:43:29,2017-09-12 17:39:56,2017-09-19,2017,9,September,2017-09-06,41b3ab6b1f95cbd2afb361e852a56917,5617,sao paulo,SP,32.78,3.0
e7d9d1c03c10e6edb7aa4a91581cf871,67f2eeff41637d03b7a7dac88c29404f,delivered,2017-09-24 15:03:45,2017-09-26 03:56:30,2017-09-26 19:24:41,2017-10-04 18:56:01,2017-10-19,2017,9,September,2017-09-24,100f480d33281b45b97c07395968e56c,29200,guarapari,ES,87.64,5.0
5154e5ccfca219d687ea397ab3b64f34,f05818797057c484bbb553b2f08702a0,delivered,2017-10-24 21:22:15,2017-10-24 21:35:23,2017-10-25 19:27:55,2017-10-26 16:04:16,2017-11-06,2017,10,October,2017-10-24,754966ce60e1fdfbc43620b2b3ee1e42,4411,sao paulo,SP,38.72,5.0
1e54ddebe12a41afeba0ff4dff0613f8,12e316915fbac49913add2f1a53b05f9,delivered,2017-10-03 07:24:06,2017-10-03 07:49:10,2017-10-06 21:00:15,2017-10-13 18:57:37,2017-10-30,2017,10,October,2017-10-03,826c82db79dc086400a19839e47099da,88330,balneario camboriu,SC,77.57,5.0
311354a710a3326281f5ce1ff0149d09,e53c578177e0730ed942ea9b1e0ae7b8,delivered,2017-08-16 16:11:34,2017-08-16 17:30:19,2017-08-21 19:55:03,2017-08-25 22:19:48,2017-09-11,2017,8,August,2017-08-16,71add9d5eb853bcc27fac0c0abbf1661,2512,sao paulo,SP,178.27,5.0
9c47dc2d2e34ad6997e0a361c21ee9f9,9f8e23f657ad77d3dc2139be3941a58c,delivered,2017-09-22 10:53:32,2017-09-23 02:25:04,2017-09-27 18:57:47,2017-10-02 18:25:25,2017-10-17,2017,9,September,2017-09-22,a70bf93a9e628095f8577e3f6b71ab2f,31035,belo horizonte,MG,60.1,5.0
63a7d8b766dfafbbb7d9ed520a62f800,2e59a9620e322e713931ada85519ece9,delivered,2017-05-28 18:26:10,2017-05-28 18:35:21,2017-05-29 09:07:28,2017-06-03 10:03:52,2017-06-21,2017,5,May,2017-05-28,2310e5d67dae3a782557dda6c58428b5,2998,sao paulo,SP,53.0,5.0
e0b6e95c36638b633c19b0aa5ce47516,7dcdad5d0fa6c24c72a9723226e3eff4,delivered,2017-12-11 12:17:03,2017-12-11 12:31:01,2017-12-13 01:13:26,2017-12-22 22:59:45,2018-01-08,2017,12,December,2017-12-11,f0fde3fb998d8abc99568ef7d8c4f82b,9770,sao bernardo do campo,SP,171.79,5.0
e747b099854432937d27178c640102bf,15cd6d28330a079fcdcd23372d2930c6,delivered,2017-09-27 09:20:53,2017-09-28 03:34:20,2017-09-28 18:25:05,2017-10-03 21:29:01,2017-10-13,2017,9,September,2017-09-27,a76755933c997e2d5a1cf81a3db71e8e,13272,valinhos,SP,36.78,5.0
3a69e8bb802e34036e7ef8f6e0f466ea,a73c6cbaa47b964449deabe357bbb8b0,delivered,2017-08-01 13:15:31,2017-08-01 13:30:13,2017-08-02 16:09:50,2017-08-09 19:00:00,2017-08-23,2017,8,August,2017-08-01,d2f3a7df276ec8d1dbe15b42c78a841d,29345,marataizes,ES,153.68,5.0
eedec29739b2cc663575699ef0395f43,9a3dfdeb5cafabf423b7b55a31e7ab47,delivered,2017-12-14 10:47:13,2017-12-15 02:17:31,2017-12-18 20:33:30,2017-12-21 20:49:07,2018-01-04,2017,12,December,2017-12-14,b6cea300e317b079ac330a6a6993e92b,13040,campinas,SP,65.71,4.0
2e59385ec33f6734c6e53346083771aa,92d18deff562d7fd00f78b2360cf7e55,delivered,2017-10-31 22:40:47,2017-10-31 22:55:15,2017-11-03 20:32:51,2017-11-29 20:58:55,2017-11-28,2017,10,October,2017-10-31,639a2f7f050e7e37eebaf7a74aceed51,90640,porto alegre,RS,77.57,4.0
83ca4ac8af7cb175c24225800f0e5abe,5d4aace3120cc536cff20637f15cc987,delivered,2017-02-07 20:57:58,2017-02-07 21:10:08,2017-02-13 02:25:24,2017-02-17 09:54:29,2017-03-10,2017,2,February,2017-02-07,99ff5c853e97490194a9c063c5062d6e,18150,ibiuna,SP,81.78,4.0
5e444d1399cf9f3de87152edcb0ff8d6,1d2900a05deae2e263b233eeecfda1ad,delivered,2017-03-31 07:55:21,2017-04-04 05:55:22,2017-04-05 08:55:37,2017-04-18 15:44:40,2017-05-04,2017,3,March,2017-03-31,138b60213f6f379273fa8cf49be14c8c,56580,ibimirim,PE,90.84,4.0
8cd07081d58878c95b461ac929fbc23b,b1082cf3c15c62400465f967a8497616,delivered,2017-09-30 16:58:08,2017-09-30 17:14:10,2017-10-02 18:46:27,2017-10-06 20:27:28,2017-10-31,2017,9,September,2017-09-30,4ae469b539c90b20a01d7015958a7943,90040,porto alegre,RS,63.44,5.0
08b986f813ffdc9e5872992aaabf796f,aea2cf4df1922144129a0e8c2353a8cd,delivered,2017-05-07 17:16:27,2017-05-07 17:30:17,2017-05-08 11:44:48,2017-05-19 11:31:59,2017-06-12,2017,5,May,2017-05-07,e650a740f366df1d65e17eeda8cccb43,56330,petrolina,PE,1944.86,5.0
fa0f0d1f0217a8e31b498715069cf94f,bc0030a83d0030a9030331ae69ba97ff,delivered,2017-04-25 16:31:43,2017-04-26 17:05:13,2017-05-09 10:23:20,2017-05-12 14:46:59,2017-05-25,2017,4,April,2017-04-25,1455867dac12a7a56e9f34f3648165e9,14055,ribeirao preto,SP,201.53,3.0
6e717532e0002abd1bdb69428673bbce,8171ac734467c1cd84d15c6ede5ee70c,delivered,2017-10-24 09:53:54,2017-10-24 10:07:13,2017-10-26 21:09:58,2017-11-27 19:13:13,2017-11-28,2017,10,October,2017-10-24,50658d1d512126b98a482b1bee95c888,68501,maraba,PA,88.72,5.0
4436e626db9585e2b35ab07c45ddaf2f,f83827c27a34ead29520a2c1713f4f1c,delivered,2017-11-26 16:51:13,2017-11-26 17:15:41,2017-11-27 16:43:14,2017-12-20 12:26:55,2017-12-26,2017,11,November,2017-11-26,9e8b41f1b15a206516f61638824292ee,40353,salvador,BA,116.11,5.0
8ac5b235603eee2e21e36261b2df536c,2ea5983ec2edde5dcba726ea64e9fadb,delivered,2017-11-27 11:26:14,2017-11-27 11:35:41,2017-11-30 16:41:39,2017-12-05 21:32:09,2017-12-20,2017,11,November,2017-11-27,1dedbe50138a3540d30fe355776d2d6a,4167,sao paulo,SP,116.66,2.0
75cc0defdf90cda65066ce0ac171e2ab,50dfde165a2543d1410257c2593f5843,delivered,2017-10-08 16:49:21,2017-10-08 16:56:27,2017-10-09 20:28:10,2017-10-14 15:43:39,2017-11-06,2017,10,October,2017-10-08,f95a87af94e6784390f21b988aa60e5c,88062,florianopolis,SC,186.95,5.0
f82b736a74919a3cd9432beae1d303f3,b9cdc82dae9ec4c24874e069b0e38eab,delivered,2017-10-17 14:57:06,2017-10-17 15:14:27,2017-10-18 22:19:54,2017-10-25 18:26:04,2017-11-10,2017,10,October,2017-10-17,fd4fa2fbee6828e5b1f3b5325a53b7de,14180,pontal,SP,44.01,5.0
ab459ccd2e24ef6d6390517c8b9809a4,fe510f4e4c3ea978c714418b91049d9e,delivered,2017-09-19 22:26:27,2017-09-21 02:45:51,2017-09-22 16:27:42,2017-10-02 22:45:44,2017-10-19,2017,9,September,2017-09-19,6b1b676621a55a12546f8eeeaa12d4a7,98787,santa rosa,RS,188.62,5.0
90f5df4b93545613368423eabb62c169,f0e0dbba81ddae5b144193ac233c2265,delivered,2017-05-07 10:06:51,2017-05-07 10:15:13,2017-05-09 09:03:10,2017-05-16 13:42:04,2017-05-31,2017,5,May,2017-05-07,0b588dd082c6a0c510c790488f14a86e,32146,contagem,MG,84.03,3.0
9f0259b267d9512248417a50d54540cf,625edcc188ca609ae2788cda38246c0e,delivered,2017-11-11 18:49:48,2017-11-11 19:10:20,2017-11-16 16:57:01,2017-11-23 17:41:52,2017-12-04,2017,11,November,2017-11-11,d6aaf976d665faf649c1ef68efad943d,5624,sao paulo,SP,87.94,5.0
dfc62a9be450bc1488b82749356c90ff,dc0e146d1028aae4e6737f34073a444a,delivered,2017-09-17 01:09:23,2017-09-17 01:25:07,2017-09-19 15:04:48,2017-09-23 14:03:46,2017-10-11,2017,9,September,2017-09-17,32c4fcfaac74834ad27dbd738d0038c9,35182,timoteo,MG,182.94,4.0
eeed74d6d3ce08beef12a41652dfc03d,7991bedd6132df109af2d9735ccde51b,delivered,2017-10-07 17:11:22,2017-10-07 17:24:57,2017-10-10 16:03:18,2017-10-17 23:42:26,2017-11-06,2017,10,October,2017-10-07,2900ec7ec8cd343cd80c0a4e3043642e,35530,claudio,MG,171.32,1.0
6e941cee87f8cc0796ccab300f9afc90,43637cfdbe878616b3930aa886f7fc0a,delivered,2017-12-27 10:47:25,2017-12-29 02:09:49,2018-01-02 21:45:49,2018-01-06 14:09:46,2018-01-22,2017,12,December,2017-12-27,a07fdc8d97c27ce11581121d5cc731af,13210,jundiai,SP,112.71,5.0
f26d3cc4231c7230b8603f2beede9ea9,4449f5b696c59a721893ab94915b6b3d,delivered,2017-07-02 19:43:24,2017-07-02 19:55:12,2017-07-04 15:17:47,2017-07-05 17:39:46,2017-07-25,2017,7,July,2017-07-02,f7dc693a9ec030c4dd95391055c0e549,36883,muriae,MG,320.91,5.0
e7ea0f8156614d3c1bb279fa70085e85,183394fbd1542699bb95665e6347955b,delivered,2017-06-13 11:58:49,2017-06-13 15:32:49,2017-06-13 15:36:45,2017-06-17 11:57:51,2017-06-27,2017,6,June,2017-06-13,b43757352445858454095433204bf8df,2435,sao paulo,SP,258.94,5.0
131ca8643d9f990f2ab26e3a33ec7950,21e11bcb4f1fee9d56abf583189acfa1,canceled,2017-04-09 13:58:55,2017-04-09 14:15:06,,,2017-05-09,2017,4,April,2017-04-09,96c3c1f974629f2fd7f4f5abfa5abde6,95200,vacaria,RS,214.16,2.0
a1e28dc56f8cf4e569b82f93dfe131f3,bd49f912065ce38f6a946e382e29493b,delivered,2017-09-29 20:48:53,2017-09-29 21:04:28,2017-10-03 15:34:19,2017-10-09 22:03:19,2017-10-25,2017,9,September,2017-09-29,57f5a5b73f33d46349e142499aaf521d,32050,contagem,MG,71.75,4.0
dcae1a4fbc7d4b516388c70ee2cb9cd0,fe49969f691a19b92762d85744ec8226,delivered,2017-07-18 20:04:25,2017-07-18 20:15:15,2017-07-19 12:12:10,2017-07-24 18:17:48,2017-08-09,2017,7,July,2017-07-18,aec17bbaff43f7d302094a3169d8a1ce,23017,rio de janeiro,RJ,137.99,2.0
fe2acdc8b73107a92358adf3005a5433,3f164ed2911cd505baca4a985fa57fcf,delivered,2017-09-02 21:37:22,2017-09-02 21:50:24,2017-09-05 15:18:34,2017-09-08 18:12:57,2017-09-22,2017,9,September,2017-09-02,657900a4a1fe79706fa95a9f1f2ce628,4942,sao paulo,SP,84.0,5.0
81a3c1a0ea3b09bad9d4e0a6a3683f4e,e05bcc70a42c95be8c4ba141fc5830e2,delivered,2017-12-31 10:07:18,2017-12-31 10:14:30,2018-01-02 16:04:17,2018-01-04 17:38:35,2018-01-18,2017,12,December,2017-12-31,89f7c5e3da839cabad742eadf4731db2,1452,sao paulo,SP,109.56,1.0
2d1e8425264efd28cc7993f5a8ab2c63,c03824cdf2dbec0c161f58640c655398,delivered,2017-12-04 10:50:18,2017-12-04 16:32:05,2017-12-05 15:07:52,2018-01-10 23:09:20,2018-01-04,2017,12,December,2017-12-04,c96a000359d22838b2618dd2c6f69eec,89170,laurentino,SC,409.88,5.0
0c87b31e37ed8557e234cec91546d4cc,f2c2929ca63895910ff61424f0bc86f6,invoiced,2017-11-11 13:14:53,2017-11-11 13:30:33,,,2017-12-01,2017,11,November,2017-11-11,c09ad1f436009e3ef04db880abc5055f,89540,santa cecilia,SC,399.16,2.0
6d4cb52fc88ff9535115b7faae8c69c9,96f7db3d99ec562e13488b381df10db4,delivered,2017-12-14 23:24:00,2017-12-14 23:32:59,2017-12-15 23:33:50,2017-12-20 23:22:51,2018-01-03,2017,12,December,2017-12-14,fa9904d20121b8aaefaf423be13546ed,5022,sao paulo,SP,52.78,5.0
